Date,Temperature,Rainfall,Humidity,SolarRadiation,Soil_pH,Soil_N,Soil_P,Soil_K,Soil_Moisture,NDVI,Fertilizer,Plant_Density,Crop_Yield,Agro_Zone_Central Plateau,Agro_Zone_Eastern Savannah,Agro_Zone_Northern Highlands,Agro_Zone_Western Highlands,Satellite_NDVI
2025-08-03,24.767838044636022,102.87888178650651,69.0821084682648,19.51496183694137,5.289942965336957,46.86454314769428,27.367494746621283,44.81946667836979,0.7747683720108975,0.7519244050680256,55.994071858884475,4.665498764159052,8.211164577931417,True,False,False,False,0.9436139425546471
2025-08-03,27.030908480562193,46.93341534852576,57.845040272367896,16.547297781401245,6.261992684384382,32.391160456649544,38.425033629383435,54.977249576101066,0.5862903397701862,0.6041458035049084,65.84661068762438,5.443819428146228,9.24211599815375,False,False,False,True,0.646533716155188
2025-08-03,23.3809492878764,41.46139056843834,58.55886897631494,16.67986653990905,4.80349306397237,34.756123586657104,30.232022940247877,28.017734544281204,0.5889275180387734,0.5309212005696196,108.82546578132231,3.5641378488205606,7.684225353340277,False,False,True,False,0.6146098657792888
2025-08-03,21.536982697904097,60.20466122039174,70.90813876200998,19.98639202356314,6.284841389705308,46.9905969557347,27.798481859888437,38.55841667992015,0.5817576262588706,0.6599148244684429,55.24369002346302,7.133033374656266,5.158465053689699,False,False,False,True,0.676225658049121
2025-08-03,24.676634412969154,56.964298099288335,76.7968167761682,19.071046457895143,6.2123967470940125,38.77300480179406,30.54314424749907,34.05599252272934,0.5553532526492311,0.5362474145348324,97.99199750866501,5.307299520876609,9.542154851759717,True,False,False,False,0.6793739597272753
2025-08-03,21.842009978155854,72.59257683847224,80.2213191663074,16.22528583349251,5.875927583921212,52.472936051232615,36.272591858034254,37.83278724828681,0.6688292533578003,0.6451325995739187,75.95614695132213,4.782318796772779,11.257565685291844,False,False,False,True,0.8018139599097408
2025-08-03,25.127019272001277,76.5083269797606,68.95885556505853,18.290987894978155,6.622191522861732,45.21003841632759,36.773670799064746,35.51786594725235,0.698749952523225,0.6592828322111275,63.63558633533055,7.092387275685461,7.505964934161915,False,False,True,False,0.7305938250557833
2025-08-03,25.816221747000135,35.71622774424536,70.6064364655498,15.968514865463664,6.416665077585174,51.24119817052155,36.39841856484996,37.90202581722468,0.4337184201469352,0.5559046699036236,77.05885236995722,4.1745028032074885,7.726436279411321,False,True,False,False,0.6124436505128182
2025-08-03,22.37255089439205,68.25862908551248,71.8563994988611,13.655746975508027,5.771111841773427,47.436872114919126,33.71476599776106,33.94445459703096,0.6177412301466463,0.5344026985377096,65.63111557495128,4.786552848288153,8.197031825363545,False,False,True,False,0.7678213024838165
2025-08-03,25.21531924640404,89.50712433899105,72.58174848270471,15.518307169343032,6.036024588014628,44.80983792097311,24.982294447535338,37.85189491206088,0.7331026897489483,0.6944886987290319,110.65477826005156,4.891239851543142,10.800552081481072,False,True,False,False,0.8236759210069698
2025-08-03,22.69755905622833,73.80287983422225,73.9839863299636,22.353430823385125,6.189636992724166,45.12592400781795,32.683732689841825,31.81592172915627,0.6702399078840584,0.6693721808069272,123.06364915023113,4.23265243711195,11.597064497560677,True,False,False,False,0.781020962493309
2025-08-03,27.879605866435345,63.666840114767034,63.926938707570415,18.451181359428624,5.776680685857939,36.602781578192236,27.804251481891846,21.008834205521545,0.592046449489797,0.6080883191331592,117.52341678431773,5.95042383818605,6.904630319575505,False,False,False,False,0.7079111008436919
2025-08-04,24.483838343013012,42.03170657303284,80.8309789933233,17.656380464242147,5.571906717191743,63.31458765854354,40.25608084504901,34.246594783162365,0.4245018064106203,0.5879859353177717,48.11144682411266,4.400624977046228,7.809712940395115,False,False,False,True,0.5759206216692823
2025-08-04,22.599869057041513,60.939611875294844,75.69291902471112,14.626073724486393,6.349139972938999,34.32379570617405,31.003343604850947,38.962365053695194,0.6304200010794117,0.5061131270891034,105.55353643797018,5.332314011979592,6.316159290202519,False,False,False,False,0.7285851476445263
2025-08-04,23.731349268585717,91.02303951045046,77.77256760763484,19.936127848755444,6.57171887362553,45.67518481410109,46.42523547417391,52.042726739545635,0.7426669901282985,0.7415006964079689,60.70153078839791,5.686051459998439,12.0,False,False,True,False,0.878796451687137
2025-08-04,21.13348297466845,24.825210271537713,83.02892436457033,13.859695625355325,5.284307128895959,42.305931655554424,37.022795790571735,50.01885641676822,0.42783079037867733,0.38930650884685547,78.88904602206762,5.384065448939308,4.626214516359748,False,True,False,False,0.5579500230311519
2025-08-04,23.321759920974422,18.651157999202468,61.52629182488839,17.811962708180484,5.578212199798059,51.69672548830039,34.56618772267794,30.48096170938116,0.3675624441291776,0.5037105900226694,60.285479073289125,5.504046515517844,5.147202008265522,False,False,True,False,0.4445134027973529
2025-08-04,23.285939280090883,44.142543354753116,64.40219593605931,18.641939732202665,5.68590307103225,39.46350694652818,23.614854751878063,53.717801063331116,0.522475894372352,0.5268112275797179,75.58060800933553,5.614166700043425,8.120192141795554,False,False,True,False,0.6177753354986655
2025-08-04,22.34836351871064,49.38997704778945,68.00771168354898,19.7296708891673,5.989979321139342,21.98078835264415,21.393662564610132,48.934994139556196,0.6291982709140115,0.5637324388705451,141.57761616910477,6.119574911434577,6.991608429990885,True,False,False,False,0.692044809860278
2025-08-04,20.287107359484857,40.889191187991486,83.49713308058051,20.64491927084835,6.181385454346889,37.436492547156966,22.04422403281628,32.82741692605979,0.4503685557592377,0.5222689414981436,109.59888277780053,5.077368307647618,5.763258589744638,False,False,True,False,0.6327552565777591
2025-08-04,24.577820087369318,90.46248154539315,85.27533312376104,13.804297278542577,5.685101538269417,43.09661321916392,25.8706722263067,26.93760215228531,0.7986212851035478,0.699535906470708,66.98714861756346,4.512874616235304,7.8231034887337465,False,False,False,True,0.87914908994329
2025-08-04,23.597043255889655,42.72018460640368,65.38582935545334,20.26617367747727,5.7676199534355845,47.704568257798385,31.648333233856043,36.08841562506872,0.46822273992993846,0.5532064132004302,60.44889510402898,5.099332305429225,8.67397653855868,True,False,False,False,0.6469875511565036
2025-08-04,24.58672038475987,26.61189437757257,70.38467957329105,18.779167505164445,5.834950496421661,50.70598668593159,26.657185904202382,23.560943194683848,0.35168234999370473,0.4346198518774973,92.77184917554747,3.33847993773104,6.342480675961344,False,False,False,False,0.5326600560279092
2025-08-04,22.19632778439568,35.77967600475087,76.68553689652113,14.610879436027146,6.118959468526565,36.39586634716048,29.308111190391223,46.050342473715524,0.4500537865475969,0.5338292369100168,108.83137241315801,2.5283554998727107,5.72898314871365,False,False,True,False,0.5989728227785953
2025-08-04,23.093909227914015,71.5414425436108,72.03536674640971,19.012807986225607,6.248458349348523,38.960148132841795,32.6061285123103,36.75458211686336,0.7160963158010444,0.5940304793247091,70.24787551855013,4.5674418121803795,9.24515065607686,False,False,False,False,0.7543270854933742
2025-08-04,24.079549713792826,51.58031038359474,53.69500371857717,14.975741067247789,6.930160319458175,53.711247034316926,29.717835274825113,47.609711377311555,0.5374977832668961,0.46120133509949146,72.96973031917383,5.018418379189551,10.844110688738715,False,False,False,True,0.6856119205107406
2025-08-04,23.06179894238227,66.53854747528325,79.15003234565543,19.015489222483243,6.431762232473395,22.88864690992115,33.64930190675996,44.16692155109573,0.5587634250874242,0.5788512467308097,92.6556373221257,7.270692857804396,8.29394550089654,False,False,False,True,0.6887338940653106
2025-08-05,22.581278200919513,64.96441172600672,73.83183860597113,19.000986315860846,5.760062252214083,53.303358165442454,26.00741321863793,38.57252989775514,0.6009391862917778,0.6467702323909151,69.79967202290506,4.730125064706629,6.769180668905139,False,False,False,True,0.6993315665178026
2025-08-05,24.254600986089706,51.114134798477764,85.01436650046453,15.678632402689281,6.40279544665814,35.77834675822375,38.08724144073962,48.845102870439604,0.5762424191535738,0.4911096692298625,44.425595021914425,6.496044311489183,8.347257820634113,False,False,False,False,0.6466773814334271
2025-08-05,24.059937252639642,58.8883065817909,73.84807385389371,18.671652072837393,5.649804381080649,69.45751979616827,32.90454827382659,38.875158356839144,0.630729864103889,0.5371411969731071,89.42936714271991,6.882024496475034,11.257612032587218,False,False,False,False,0.7620301263563684
2025-08-05,22.47756864713763,91.86373253278794,82.2364025556849,17.525976304263033,5.704158071896567,43.74213079900352,32.39007438602086,46.75353214776759,0.6746954311781987,0.6542471441009928,59.75791249479665,3.3451433281342307,10.308515744130524,False,True,False,False,0.8416749518804804
2025-08-05,20.920078200517892,61.466359343768076,68.03405548731244,17.181829290756987,5.581968491174553,41.64215300709872,43.68315067702575,35.92326918909116,0.5321746490629351,0.4495547458842256,78.91410266964375,4.769065469791322,7.712379297389207,True,False,False,False,0.715725484570732
2025-08-05,25.753130059095515,96.9791218989069,69.80699930311998,18.594254282303567,5.992444523778067,33.934740912583294,50.01351862274902,38.4737474721159,0.7855920740901818,0.6837193451005236,68.52675986239527,4.453141058759607,8.964502088270546,False,False,True,False,0.9118827224598262
2025-08-05,22.074308434645673,49.131504577324705,79.96868153998103,11.779829302775552,6.142572091076758,42.450227825791444,42.52795092007882,16.792241532855904,0.6002328654827467,0.5302601340279567,72.57118268008418,3.5924883052821786,5.981159143293947,True,False,False,False,0.6824751251250731
2025-08-05,27.004540886847245,37.78848309068343,73.91499648982334,14.333616573324164,6.474271357258984,57.71555094994159,37.051704448302644,28.967585830262166,0.46271640213942844,0.5490153707806698,75.1934920368373,4.625179192450402,10.16893206821994,False,False,False,True,0.5633433105521461
2025-08-05,22.77806766836184,68.8852662297208,72.60906417793694,14.246659270844091,6.563731921345699,34.189366724001026,36.31154924860984,42.74481006374707,0.6289490091829044,0.6528571496495075,76.30195727114022,4.47727697948096,11.075471000357158,False,False,True,False,0.7623679103146143
2025-08-05,20.68307740727288,45.91312618914482,83.5716509463203,18.633052401607856,5.477348330590438,51.06009951345639,23.036994532526016,52.03835345587492,0.42546916055153794,0.5329037229739149,69.10161826382101,5.399136114352071,6.816266556921206,False,True,False,False,0.5896523601147886
2025-08-05,23.72845529732408,82.06603764033042,59.214516623154296,20.229792282068146,6.160120704584751,41.36387787786144,31.601380633952527,40.46241415113647,0.6248217685688209,0.6547413848273884,76.32033327294641,5.018433933065393,9.89599352564872,True,False,False,False,0.7539276075523385
2025-08-05,21.943390549195374,49.204806393812774,73.78077985930435,18.768089202941628,6.178338102039072,35.21627222384968,34.8577692900013,24.379331166097277,0.597481813835346,0.596748968378714,113.30948888925153,6.014370065018131,4.487755065386284,False,False,False,True,0.7172849681857368
2025-08-05,22.25036284460864,34.40846066528597,65.10785757606442,13.780016709455333,6.1104364200843335,50.17659020469123,26.91979330792574,39.49413411581663,0.43427315670876376,0.4570637196903128,52.966307887673324,4.024126747022668,8.906109783281696,False,False,True,False,0.5670505646316131
2025-08-05,28.76476412967478,41.01202222336114,70.97607851716289,25.680253614806382,6.2973271603523555,46.84836123694874,25.991495538731506,43.602479035271934,0.476278219804917,0.518233071683851,102.98546652571352,4.296823574874113,7.964391504577213,False,False,True,False,0.6033802432736917
2025-08-05,22.246065884424464,95.4160127127102,74.97447969773756,13.28932584032863,6.824979423198771,52.07751935455475,28.062732568740127,43.05926191244417,0.8,0.6498911793468872,75.0496272889699,4.925566570899954,11.215696989949937,False,False,False,True,0.9237072007972412
2025-08-06,20.8293112825798,63.55402001866508,73.6734406338275,17.78950286562406,6.252079140402385,51.10585745283823,35.91853313551728,46.64624580443697,0.6594662078207706,0.5076140133801957,88.59236438265171,5.207687687163111,8.94448540887762,False,False,False,False,0.7613424657165452
2025-08-06,21.337886919183475,34.46502848359381,77.50627044780798,16.45186581534788,6.521261141333161,44.60444846143345,36.770504881608375,38.22654700904369,0.4738129493927563,0.5082011242978307,70.75449422589915,4.565503772567684,7.042440970448165,True,False,False,False,0.5654588465117717
2025-08-06,22.542502756673045,64.44267543267426,71.57243821209259,21.095533618405906,6.602302450229408,36.05392697780496,30.691898490870486,34.4821515338066,0.694562271381058,0.5190500076461743,85.34100531738518,5.889630795623437,8.108474275093716,False,False,True,False,0.757476793103432
2025-08-06,22.465423099799256,81.30960750130703,82.6365771658457,16.431419918540193,6.663738976074232,67.9889812361925,29.460130076922386,34.435979828793826,0.7792172613624202,0.6229194816491282,74.36430782278985,3.6555494889657227,8.669727786176946,False,False,False,False,0.8487807225700253
2025-08-06,21.964404869791743,39.91718466495864,68.28808924619592,17.8516088710427,6.086126045045287,47.342147325365204,42.853503449698536,30.013167674089672,0.5488020432486224,0.5534925286032061,57.54555956875403,5.3824097461840505,7.880940368074665,False,True,False,False,0.5824422249525775
2025-08-06,24.078337287815636,69.84902528016298,64.90090298154786,21.567049593322654,7.082120055964357,38.62260015748684,28.283021314987277,33.014875788601884,0.6214712704428021,0.6805722882399817,68.58507412501048,4.167644426895771,9.528190589473832,False,False,True,False,0.7336528757053041
2025-08-06,24.76586363551102,48.95553911438057,66.89838752051213,18.857596172174716,6.18116920834052,29.84255885002768,42.832536409310435,52.36702138476417,0.5141382610476836,0.5635894568424931,93.1708854534566,7.01020453876635,7.079522591586187,False,False,True,False,0.6413808606227497
2025-08-06,20.741361543970946,44.03405510923093,69.86861683141798,21.56517982034425,5.807627984023232,44.66873027126203,44.56190504462451,33.85910960771063,0.5313596731280996,0.658448786621374,69.38262454159359,4.510560557481778,10.12529788430764,False,True,False,False,0.6359034951307454
2025-08-06,27.193414651472068,73.63782979252623,74.05819224885838,21.200024068767462,6.333571274130385,41.40707909212941,36.13458381484617,46.869628644663266,0.7092132580224993,0.6793782688998624,107.64317982075055,5.648709887589643,9.47068925042527,False,True,False,False,0.8283986107113557
2025-08-06,25.913017933016715,62.934273728666454,71.52879254415923,18.139309644468447,5.773225731605105,48.686733088729014,29.246628313708477,38.22995858347854,0.6785939617736971,0.5208100141370033,94.92507132054442,5.645484181141075,12.0,False,False,True,False,0.7197736007916242
2025-08-06,23.93830065532788,53.844435300939985,71.49287298525087,16.660699156348414,6.199753473484302,60.77453279763475,31.332931273291337,40.232172206162716,0.5996170019905269,0.5712378055477354,101.47263499719544,3.9734847005889398,9.51581369877458,False,False,False,True,0.7324010471839284
2025-08-06,25.890093257849685,45.997583701216534,65.55840378645442,23.64347120832177,5.4907252380864895,39.410781527284115,34.640483125451645,50.52419223387472,0.5267004054524332,0.46559205608283744,36.023880867598365,5.440014450053332,4.457445416151732,False,True,False,False,0.6564646537862389
2025-08-06,24.916712894598707,39.57534365738574,69.20659308976494,23.539910988143,6.197520285508479,39.359213692632714,23.03786920930374,44.97965862624116,0.5303867771848617,0.46522179265584956,49.48949658150522,4.3080919301187555,6.431245260392921,False,False,False,False,0.5690711075690064
2025-08-06,23.01752788428734,64.86678898645384,72.74180277102164,19.37025965746135,6.240822158605718,32.48460575809556,42.10635222851282,37.34279057285945,0.6801987365116755,0.6230887309709717,88.9541712003463,5.642722759867544,11.065355925578533,False,True,False,False,0.758198050288359
2025-08-06,24.918007515177024,63.930423394029404,58.55379918305562,18.38431324473237,6.064105722285109,59.40117215449473,27.26525388558511,52.40752346328652,0.6176442194379298,0.5577386873083442,96.81287097977449,4.3473760206976095,8.132497000867925,False,False,True,False,0.7757555038869971
2025-08-07,22.595387361501846,22.209185381089384,62.264190854966294,17.85686593157406,5.130448269348417,29.16097176514277,37.322902593010085,44.28640126920666,0.4323188049946951,0.46644742918873977,56.83270621614915,6.503398301767151,5.902535776724304,False,False,True,False,0.5224418505161791
2025-08-07,23.55377167798906,55.58071652340672,67.75119765691237,23.393059580548567,6.183353123179021,24.582651315757094,30.26975832235582,32.544126016017614,0.5278225821222878,0.5987842926335707,68.57642020434406,5.572582781356159,10.140525997308531,True,False,False,False,0.658817864302005
2025-08-07,23.61926073984035,78.49267365825537,78.39642172255468,16.394294365318295,5.84122528891777,51.982233136135896,34.75439769795225,45.161545760221856,0.7242219583753753,0.7013477242564824,83.95199209384799,7.0752608726252655,8.252729142159762,False,False,False,False,0.7948087293079849
2025-08-07,23.895821566925296,94.71927606330499,65.41039996849136,17.92693622321705,5.8394327985542205,40.16114165945678,29.75756884263976,41.39332757121533,0.7997381547182999,0.7912713461205082,114.55086340201423,5.4363236696740325,10.463278161390878,True,False,False,False,0.9065976769321176
2025-08-07,24.727035945460834,62.40062653436522,66.13450830160501,22.721960289870097,5.690882973920638,42.42623462576655,20.319911482856874,41.19378498084223,0.6443629296569632,0.5259135964529786,50.7125023958036,5.224451818559972,8.964279123662763,False,True,False,False,0.6901016876246011
2025-08-07,22.58223147426212,93.67855382915738,57.388862744126,22.429621049177687,6.531472333372518,44.61491530499293,30.791608900414264,45.069279499893376,0.8,0.7500402291948448,67.48874596980941,5.395803533437409,11.720378007596349,True,False,False,False,0.9406846346223566
2025-08-07,22.39938969230916,65.21347531647814,76.17358968518676,9.454372138109774,5.831350652824779,44.744459290085544,40.20910313481555,42.348801236755456,0.6075366599780854,0.6530787109680396,45.20572442443801,4.637559058596868,5.975865592807416,False,False,True,False,0.7688089605678655
2025-08-07,25.82165357475704,34.106370485581884,59.73606220649144,20.98880045834142,5.912919519475243,48.46503881730716,31.67155594784571,41.81632661778497,0.4743729469809222,0.47763128229868007,48.86836202680498,4.571884839034087,9.536012089715975,False,False,False,True,0.6053912579852996
2025-08-07,22.802695731184283,77.00443484226986,78.24226763225474,18.71636747707954,5.960296918272628,41.783649487826175,46.537235884925884,41.055483617852424,0.7065242565709028,0.6180611972357745,76.07300301830044,4.928398740585936,8.450491683695166,False,True,False,False,0.7679367144562662
2025-08-07,23.6038917716146,74.5525908727396,72.77190780718394,20.994030329578955,6.393056030886231,44.19283419891418,32.55044633221264,22.01439452374314,0.7185793380988221,0.4788450037085344,121.76749409561455,4.860410371844826,10.805078177829301,False,False,True,False,0.8394261856693624
2025-08-07,24.72554781012514,39.20188145748938,76.96054184551004,19.487045663917815,5.678633774730537,38.76231039304195,45.3982194770675,36.474540793893226,0.506881050946433,0.525126589629647,87.2992200493245,7.403415585238275,6.448871134360941,False,True,False,False,0.6498740997409289
2025-08-07,25.601308792015224,64.02198093429935,60.829236855850496,18.9079063957171,6.5422103731831935,56.8703030556038,36.47111155420429,28.85596069815613,0.7017814812865515,0.5543521503019302,78.71723306814015,5.32876241030348,9.925343175688777,True,False,False,False,0.7938047402421006
2025-08-07,26.727422538117295,68.4384150847057,74.77920055879886,20.103518226932696,6.281413720605592,42.558433647093516,38.7486101780185,47.51576391139712,0.5808116846666789,0.5904370700861175,107.51413626623238,4.849944412967473,9.218601395251525,True,False,False,False,0.7536128273442855
2025-08-07,23.531158095162937,56.53856351432261,52.77287909117028,16.083114756931494,5.661489965241919,30.599491174057057,43.1615354425748,31.224309213453378,0.5331232000987978,0.5034612008725929,112.84030320272738,6.009817089342635,5.182772725504753,False,True,False,False,0.6877921605443894
2025-08-07,25.46353097398319,105.04871610688618,78.18056345607712,25.319257219017818,5.970067446596551,20.00594285126427,48.03659800813519,26.883420265891232,0.7429736431865863,0.7843597892461844,91.27818240104719,5.594754341665286,11.200863890136326,False,True,False,False,0.931547433558915
2025-08-08,24.06238284793875,75.17857179573531,69.213282985642,15.034226678547247,6.14168044158075,44.374068721004775,26.722247877933267,35.75459938506581,0.5912450182689073,0.5703562495264174,83.59788302306957,6.392002286344599,10.420257572782731,True,False,False,False,0.788117535833731
2025-08-08,21.520743726859326,28.58998792753646,70.84300404916767,13.997923515245386,6.476308475195286,35.175126064616904,30.427567950020826,42.40041679219642,0.39453271689450053,0.4557015815850487,86.39563868285074,3.407006266468331,7.685537290004199,False,True,False,False,0.586636894954135
2025-08-08,24.604979908834295,59.60724402146638,74.3463842322911,18.146580210977113,6.1895656536258645,58.64140429973844,32.87657151853535,34.564755670997975,0.6041510952589461,0.5808513166245932,65.96016624386489,4.337099082449052,6.159765227691054,True,False,False,False,0.6733122201574613
2025-08-08,21.01227352921743,94.99153486373879,64.61207500604905,18.836982486671406,5.8228379208816365,37.81592734430802,38.26447063861109,35.64040257366378,0.8,0.6432072519282286,122.90298255546776,3.812401580970487,9.769213207247194,False,True,False,False,0.9018101324169457
2025-08-08,24.327598194902997,72.67553761864197,87.68418401273081,16.3275246449765,6.025884936448916,43.70179300266574,32.30668030385377,36.82398398697209,0.7115716439329554,0.5495364638769721,78.23435903297491,7.579709337654318,6.498713972585563,False,False,False,True,0.8032666867241952
2025-08-08,26.855401628152883,92.78233610888135,65.34655268841085,14.955729807921399,5.878564703316802,50.689830791852756,43.39877636189976,34.966978072100105,0.7537326625392886,0.6458831310733437,55.52119466475487,5.034083468259226,7.640315849862484,False,True,False,False,0.9081606873674057
2025-08-08,20.388208707592746,64.67571823581495,60.32287185047036,23.017717160513108,6.232352092885782,53.33528961608925,18.043850501999813,40.99245255878058,0.6847620408027393,0.6149781051757472,65.89976288483183,4.944230922342294,10.254283280147176,False,True,False,False,0.741654626083718
2025-08-08,24.577511984892737,61.52010782824823,64.11576045928187,21.708279525631312,5.731730562768253,46.69360824036078,22.10399852166514,37.110191509210395,0.5624051570680016,0.6391258295144582,92.18276241814354,3.907687235327421,7.814695773642881,False,False,True,False,0.7161742811726604
2025-08-08,23.783433827279808,84.26195399958367,68.78024130895565,20.12432603006577,7.027731815992677,48.93317839394372,33.34434381543022,35.527068286379986,0.7279868152370325,0.7006209778384802,64.28021078984101,3.668767046442222,5.915659460099503,False,False,False,True,0.8341978795790725
2025-08-08,21.293266787652254,70.15982653825087,70.65463486838053,17.703331040426573,5.238843762819006,48.885786045309644,49.450996622029535,37.95143270768085,0.6927236714138365,0.656433303764141,74.19450911622697,5.267392314071903,8.592558610926433,True,False,False,False,0.783266256194149
2025-08-08,25.484084699073044,46.63819092713902,69.92704802684638,21.257686697494734,6.030016097321836,37.442548405071555,35.75556890499283,30.812256145671704,0.5346000125041515,0.5636494844254147,79.49946082509712,5.817766299200287,10.184520966468027,True,False,False,False,0.631607480571944
2025-08-08,23.520705239686762,71.15620612703725,70.45319939917685,19.589078263070192,5.575265507059936,34.348863369246274,29.86342706951733,33.12390238272573,0.6464324654859139,0.6099436794781572,89.73003287652404,5.06447441481012,3.579382183475719,False,False,False,False,0.7885608272667113
2025-08-08,23.21182488855677,41.21329212362491,81.92580909479962,18.446002371606333,5.616122102863557,50.99928729996205,42.71525582640588,47.750094813578535,0.49539431707161413,0.5067855778149728,67.7319467291812,4.697530313511872,6.003663814495073,False,False,False,True,0.630893422518194
2025-08-08,23.82114796209973,63.408324447509756,49.56863092078436,20.80295973371782,6.101218408061365,49.369381697463496,40.33452392350439,45.59643308353059,0.5427967238150536,0.5218810384217583,75.50469196214632,3.8298869739406403,4.464597537750906,False,False,False,True,0.6738412228291799
2025-08-08,25.018310320605295,70.82925456409576,71.46687935823324,17.954070452481012,5.869395839709312,19.089577078550903,28.17628886223262,41.13443204322037,0.5802006943817724,0.6414523386723417,82.39160736828306,4.026931059118445,9.773835491163975,False,True,False,False,0.7193824529067202
